wallet_address,account_age_days,total_transactions,total_volume,current_balance,average_balance,balance_stability_score,transaction_frequency_score,asset_diversity_score,dapp_usage_score,unique_counterparties,avg_transaction_size,risk_category,credit_score
SYNTH_MEDIUM_RISK_81548,428,86,331205.4543780062,41379,37383.96380951786,78.11489735638015,66.48841909794581,20,45,17,656.8095238095239,medium_risk,751
SYNTH_MEDIUM_RISK_17903,519,151,200647.9579733547,34716,38846.7872123523,81.02999825229115,96.21766850018513,40,15,37,282.2439024390244,medium_risk,668
SYNTH_MEDIUM_RISK_47322,293,134,121665.83679695812,24901,27430.909408526142,63.50267172836427,100.0,40,30,46,211.02542372881356,medium_risk,781
SYNTH_MEDIUM_RISK_54153,162,111,156614.6405717599,29730,27031.16073981705,71.76591329613132,100.0,40,15,46,288.6407766990291,medium_risk,724
SYNTH_MEDIUM_RISK_53315,714,208,175388.69132939444,24513,28300.402972050026,68.08264417687026,97.72007462116859,80,15,35,145.0473372781065,medium_risk,682
SYNTH_MEDIUM_RISK_99241,528,143,281547.83966077905,46538,33292.32418707276,57.3115300288748,90.18997558878908,60,15,45,404.67826086956524,medium_risk,749
SYNTH_MEDIUM_RISK_25624,642,92,72609.10666010012,11002,13576.012886141716,58.326674392060795,49.29851148445787,0,15,21,193.01754385964912,medium_risk,567
SYNTH_MEDIUM_RISK_65046,616,232,135141.71046864573,18223,20136.924758793524,75.07908681236475,100.0,40,0,47,91.57286432160804,medium_risk,744
SYNTH_MEDIUM_RISK_11301,376,89,139146.3427051836,14500,13103.90159643703,60.71369476930941,77.55223984101303,60,15,25,210.14492753623188,medium_risk,680
SYNTH_MEDIUM_RISK_30773,106,170,288307.08452928247,42388,42735.22567189751,72.03334915360641,100.0,100,45,44,256.8969696969697,medium_risk,661
SYNTH_MEDIUM_RISK_94715,652,73,33310.70672177649,10335,7644.812243417846,64.52607426691175,39.004988042707964,20,15,18,271.9736842105263,medium_risk,662
SYNTH_MEDIUM_RISK_69021,160,84,249952.4681856148,29562,25906.766228313372,68.98292126404893,100.0,80,45,18,388.9736842105263,medium_risk,693
SYNTH_MEDIUM_RISK_16320,204,202,12290.932759945294,4307,5400.656273660914,50.45611503432021,100.0,40,45,33,22.54973821989529,medium_risk,710
SYNTH_MEDIUM_RISK_95097,319,151,158097.2578816683,27044,18978.87428890122,43.98643051230353,100.0,40,15,46,201.82089552238807,medium_risk,717
SYNTH_MEDIUM_RISK_83563,610,139,157351.72032090003,16729,13342.921791751913,82.02448525444626,76.83935965403012,100,30,42,157.82075471698113,medium_risk,758
SYNTH_MEDIUM_RISK_13830,317,54,137299.37562392154,26842,25417.587609256974,86.75974732863399,55.052438796824816,60,15,17,725.4594594594595,medium_risk,658
SYNTH_MEDIUM_RISK_10183,509,142,87152.194048682,37855,27475.476172964194,76.48910476114563,92.5941838585687,60,30,25,329.17391304347825,medium_risk,682
SYNTH_MEDIUM_RISK_72866,158,97,197702.0780108737,43756,32003.543584312578,50.857693174965135,100.0,20,75,15,491.64044943820227,medium_risk,680
SYNTH_MEDIUM_RISK_66878,611,159,19334.28899782132,2110,1540.9586069671755,81.17569070284672,87.24166285685652,40,60,4,16.746031746031747,medium_risk,694
SYNTH_MEDIUM_RISK_17851,461,157,116610.5267523348,27875,19553.552958273296,67.9055262317899,100.0,0,30,45,211.17424242424244,medium_risk,753
SYNTH_MEDIUM_RISK_16820,101,174,173614.16526738257,34100,32183.369231560555,86.88039280678316,100.0,60,60,8,201.77514792899407,medium_risk,694
SYNTH_MEDIUM_RISK_28782,619,225,75777.55956031167,18884,16300.273457168787,69.22660943890871,100.0,20,30,22,98.35416666666667,medium_risk,556
SYNTH_MEDIUM_RISK_37075,360,139,353533.15669282706,36342,46449.791724637376,53.64954862581615,100.0,0,30,34,302.85,medium_risk,626
SYNTH_MEDIUM_RISK_17925,616,200,195962.82273089135,38153,47422.56551684432,59.431017118103725,100.0,20,45,34,228.46107784431138,medium_risk,624
SYNTH_MEDIUM_RISK_80543,620,208,212677.01405537684,23631,27411.33612044297,76.07619975594297,100.0,60,45,31,135.03428571428572,medium_risk,650
SYNTH_MEDIUM_RISK_88860,607,209,116793.21031806718,13699,12903.85870619611,57.500233776745354,100.0,40,0,16,77.83522727272727,medium_risk,742
SYNTH_MEDIUM_RISK_16402,198,149,160327.02591910656,16715,21128.98246801133,83.21510460177636,100.0,40,75,20,120.25179856115108,medium_risk,669
SYNTH_MEDIUM_RISK_97144,494,48,76695.60444316722,16065,19558.215551753085,79.96339108269444,32.2121379278001,80,15,7,765.0,medium_risk,646
SYNTH_MEDIUM_RISK_80640,706,206,53372.067068949276,20727,21715.036431460554,75.73619834199587,98.05169594932967,40,30,46,123.375,medium_risk,658
SYNTH_MEDIUM_RISK_92263,291,202,17261.007223482353,4685,4231.701690162237,67.65881827515186,100.0,0,15,46,25.053475935828878,medium_risk,588
SYNTH_MEDIUM_RISK_89239,323,78,140663.0435585489,36059,36826.15469765893,77.80047834799379,78.50358601156111,20,15,22,591.1311475409836,medium_risk,696
SYNTH_MEDIUM_RISK_45572,144,148,70769.88556399294,15329,15219.184481274597,78.7699502523795,100.0,20,15,47,108.71631205673759,medium_risk,648
SYNTH_MEDIUM_RISK_38981,429,198,112026.8248538281,35764,40278.58229378998,76.36424420688209,100.0,40,15,34,204.3657142857143,medium_risk,762
SYNTH_MEDIUM_RISK_69547,526,198,137688.9258833909,25940,24750.689809545984,56.53343063921352,100.0,40,15,45,152.58823529411765,medium_risk,678
SYNTH_MEDIUM_RISK_34789,289,181,79235.06322437522,13901,12061.417466900699,63.349159682881734,100.0,60,15,3,83.74096385542168,medium_risk,690
SYNTH_MEDIUM_RISK_44469,663,188,148871.79671859863,23152,26178.44589363461,54.302273122857464,94.98701561828463,20,30,17,152.31578947368422,medium_risk,660
SYNTH_MEDIUM_RISK_52864,384,111,184830.38729282958,29030,26210.784148789047,75.7301317892021,93.90499435647547,0,30,30,322.55555555555554,medium_risk,697
SYNTH_MEDIUM_RISK_36998,125,80,115733.09192049866,49171,41636.40975999317,68.96286565349314,100.0,40,15,7,664.472972972973,medium_risk,695
SYNTH_MEDIUM_RISK_40932,331,147,261874.4681508956,45145,37667.32034305973,57.47031095817949,100.0,20,45,18,349.9612403100775,medium_risk,638
SYNTH_MEDIUM_RISK_31695,409,178,16729.071306755846,3928,3446.2680177643615,71.34029502988093,100.0,40,0,49,25.17948717948718,medium_risk,701
SYNTH_MEDIUM_RISK_28318,280,208,125108.61281140079,41084,44533.34741793041,76.59825741259681,100.0,40,15,40,212.87046632124353,medium_risk,671
SYNTH_MEDIUM_RISK_49023,458,75,240442.4111553455,26444,30089.664573030408,48.28618492696811,54.40475840448842,40,15,17,528.88,medium_risk,602
SYNTH_MEDIUM_RISK_25115,107,119,80578.28163434535,25506,20567.700499409148,68.56432198119752,100.0,20,30,37,223.73684210526315,medium_risk,737
SYNTH_MEDIUM_RISK_85207,515,96,210945.91747864708,31399,36470.31761144929,64.10041862415714,62.485205377953804,20,0,18,461.75,medium_risk,612
SYNTH_MEDIUM_RISK_98112,324,58,4887.08400819331,1386,1704.4824256593743,64.52014417387086,58.35065018249156,60,60,12,33.80487804878049,medium_risk,765
SYNTH_MEDIUM_RISK_55056,717,140,239787.91233597373,40979,29776.864137906832,72.12475798515955,67.00321367783226,20,0,36,405.73267326732673,medium_risk,624
SYNTH_MEDIUM_RISK_30860,376,105,220712.95960729246,34682,27342.05013580338,62.00347194673262,91.13634440673056,60,0,8,408.0235294117647,medium_risk,705
SYNTH_MEDIUM_RISK_53200,619,221,74566.66969167381,13997,12362.554761867552,40.6796604483698,100.0,100,15,7,74.45212765957447,medium_risk,664
SYNTH_MEDIUM_RISK_32205,418,148,104550.84284238302,29514,31769.61638274317,83.72235375034285,100.0,40,60,23,234.23809523809524,medium_risk,704
SYNTH_MEDIUM_RISK_97073,326,149,368545.8504452912,38080,41120.35159819797,66.66321962799572,100.0,40,15,24,288.4848484848485,medium_risk,711
SYNTH_MEDIUM_RISK_20431,241,163,45983.599782887584,8532,7544.762025012403,54.93685671521874,100.0,60,30,34,56.88,medium_risk,730
SYNTH_MEDIUM_RISK_12693,166,144,73845.08551843085,8334,6126.777874905761,50.71414080038636,100.0,60,0,3,61.733333333333334,medium_risk,659
SYNTH_MEDIUM_RISK_83844,309,204,39300.9036437141,5942,4749.566425512171,62.239769912808,100.0,20,45,35,31.606382978723403,medium_risk,667
SYNTH_MEDIUM_RISK_51120,315,88,13152.030611440869,4546,4433.090669794279,59.00671737193249,90.06222946770832,60,45,21,64.02816901408451,medium_risk,761
SYNTH_MEDIUM_RISK_13830,586,158,156968.97205260288,31067,35541.31802169406,75.60012263195239,89.84964046502606,80,15,3,246.56349206349208,medium_risk,597
SYNTH_MEDIUM_RISK_14522,672,219,153830.02091395145,17668,18256.43957817484,70.46068710087172,100.0,40,15,49,96.5464480874317,medium_risk,715
SYNTH_MEDIUM_RISK_49238,621,123,351561.38538114104,41455,40989.281691675445,66.46683484901223,67.09657691015079,20,30,1,465.7865168539326,medium_risk,615
SYNTH_MEDIUM_RISK_14132,523,200,411159.8153243057,46263,55191.201914772755,52.526977409757194,100.0,0,75,8,268.97093023255815,medium_risk,742
SYNTH_MEDIUM_RISK_61284,441,154,87752.60413892524,10364,10491.645798292504,59.09091911838228,100.0,40,30,17,79.72307692307692,medium_risk,640
SYNTH_MEDIUM_RISK_86126,337,76,147759.24762937037,18659,18771.728597978756,73.18138254272995,73.35107458701323,20,45,14,321.7068965517241,medium_risk,611
SYNTH_MEDIUM_RISK_46534,152,63,269602.86368103715,28738,22345.192137917427,70.42747534014278,100.0,60,45,9,522.5090909090909,medium_risk,777
SYNTH_MEDIUM_RISK_61163,196,152,60622.60120359775,15497,12768.100710150118,76.29141725285984,100.0,60,0,25,109.13380281690141,medium_risk,720
SYNTH_MEDIUM_RISK_82652,175,195,117732.2639048454,20775,17995.87335767286,57.67722127759915,100.0,40,15,33,111.69354838709677,medium_risk,693
SYNTH_MEDIUM_RISK_11528,501,190,214653.389754727,30713,30375.768274923816,62.96939291146234,100.0,0,15,17,188.42331288343559,medium_risk,691
SYNTH_MEDIUM_RISK_51298,121,161,75448.47287012104,11357,8453.899950701747,58.09746227997781,100.0,40,45,2,73.27096774193548,medium_risk,640
SYNTH_MEDIUM_RISK_89923,694,107,113692.47649560947,11832,8829.265574287221,85.39418912717629,53.23774547279689,20,75,14,171.47826086956522,medium_risk,646
SYNTH_MEDIUM_RISK_68209,294,36,5818.5075322646535,1184,885.856804620302,84.36708575875738,38.46275282852724,0,15,20,59.2,medium_risk,656
SYNTH_MEDIUM_RISK_99751,440,52,147816.53691787104,15685,13436.967556259688,57.95021033405082,38.94236865866971,40,45,28,560.1785714285714,medium_risk,598
SYNTH_MEDIUM_RISK_54361,118,56,204889.3497259255,43002,33929.92082046478,74.78919648180297,100.0,20,0,34,860.04,medium_risk,688
SYNTH_MEDIUM_RISK_23281,597,183,200104.3117960694,32543,37777.359032141,56.90826436746868,100.0,40,30,12,215.51655629139074,medium_risk,703
SYNTH_MEDIUM_RISK_14257,595,118,144096.76696412417,24123,22782.072072562332,68.04606739577105,67.25696200337278,40,15,21,280.5,medium_risk,558
SYNTH_MEDIUM_RISK_78582,558,67,182115.7405620306,46076,35412.851171731396,81.31160912341342,40.990011644160106,80,60,4,1245.2972972972973,medium_risk,651
SYNTH_MEDIUM_RISK_38842,477,142,128359.28222339442,32174,30855.835435307712,76.98514245060777,97.77019799406682,40,30,16,277.36206896551727,medium_risk,705
SYNTH_MEDIUM_RISK_84221,234,49,131896.71011567066,41090,29213.378818604968,56.92658136400631,66.99601246303817,0,0,37,1110.5405405405406,medium_risk,674
SYNTH_MEDIUM_RISK_32380,606,168,43465.168874741306,4956,5462.111565007287,70.83266058619289,92.4811767429322,40,90,19,36.71111111111111,medium_risk,744
SYNTH_MEDIUM_RISK_43701,160,86,48309.37645558223,16554,18798.412303800877,62.701327736109434,100.0,20,60,29,212.23076923076923,medium_risk,756
SYNTH_MEDIUM_RISK_53315,573,213,84223.6587573528,11611,11167.584230235541,79.72654103027581,100.0,40,30,23,63.7967032967033,medium_risk,738
SYNTH_MEDIUM_RISK_55897,272,118,7293.164586604503,1164,884.6851666220668,55.706756500137466,100.0,20,45,7,11.192307692307692,medium_risk,733
SYNTH_MEDIUM_RISK_61042,286,99,389945.58678055694,39957,50139.05831709891,52.19560119269575,100.0,20,60,8,475.67857142857144,medium_risk,726
SYNTH_MEDIUM_RISK_68528,568,178,266784.2680842657,32087,24967.429780316274,73.22756900194973,100.0,100,45,4,218.27891156462584,medium_risk,657
SYNTH_MEDIUM_RISK_13936,368,68,163922.91845621748,30281,32732.202775690774,78.38826832513888,60.30096730559499,60,0,17,630.8541666666666,medium_risk,648
SYNTH_MEDIUM_RISK_46672,275,203,293623.313963635,45291,42518.02982760161,55.289689544992505,100.0,0,15,21,240.9095744680851,medium_risk,605
SYNTH_MEDIUM_RISK_11769,689,209,169804.0453674841,22302,25732.026901248304,72.26973508358203,100.0,20,60,12,129.6627906976744,medium_risk,642
SYNTH_MEDIUM_RISK_88872,397,215,116578.31438466039,34143,25997.85308585092,48.37260132089221,100.0,40,100,13,175.99484536082474,medium_risk,782
SYNTH_MEDIUM_RISK_88461,600,100,206963.78693402902,41110,47810.88736743447,70.21050047284663,57.075602584206294,40,0,26,604.5588235294117,medium_risk,581
SYNTH_MEDIUM_RISK_78812,131,135,50277.050988799856,10886,8509.388773793398,74.31641807645823,100.0,40,30,22,85.046875,medium_risk,756
SYNTH_MEDIUM_RISK_45162,555,97,135529.06242554905,41540,32497.94197339134,44.34845616740567,59.14105360956908,0,45,33,620.0,medium_risk,661
SYNTH_MEDIUM_RISK_79810,157,115,104961.92129552331,32147,39102.41153076327,70.80976939869757,100.0,0,30,6,300.4392523364486,medium_risk,685
SYNTH_MEDIUM_RISK_75282,173,185,111674.10455835865,32828,38239.136856211684,62.62599325775745,100.0,20,15,4,186.52272727272728,medium_risk,655
SYNTH_MEDIUM_RISK_76470,214,45,197417.32409001715,26535,30037.448547272,65.42290840777139,66.80675838431463,20,45,26,780.4411764705883,medium_risk,755
SYNTH_MEDIUM_RISK_63420,284,202,88142.51814946193,25952,19269.069878218015,52.84226159443963,100.0,60,60,40,138.7807486631016,medium_risk,757
SYNTH_MEDIUM_RISK_50462,536,130,160563.03648463354,42999,31358.87938844939,77.22519745100945,80.90583736227441,40,45,27,425.73267326732673,medium_risk,788
SYNTH_MEDIUM_RISK_46176,101,91,35408.82812399551,3589,4253.238387360091,59.124636622685536,100.0,20,45,47,41.73255813953488,medium_risk,632
SYNTH_MEDIUM_RISK_42977,227,211,211210.63817509383,32533,35206.385312242404,67.24658883284579,100.0,40,90,6,163.4824120603015,medium_risk,644
SYNTH_MEDIUM_RISK_49857,716,225,156830.7223813115,43418,51430.06814797259,63.746379873957665,100.0,80,0,28,233.43010752688173,medium_risk,770
SYNTH_MEDIUM_RISK_87714,250,181,15067.588002722887,3164,2860.0582268936246,59.63395842161388,100.0,40,15,17,18.833333333333332,medium_risk,689
SYNTH_MEDIUM_RISK_10443,125,121,73980.92011464624,17148,20745.739302788694,55.51127252715965,100.0,0,0,21,149.11304347826086,medium_risk,633
SYNTH_MEDIUM_RISK_21154,346,91,43422.17317511092,9291,9391.147416521295,60.91805165609253,85.90374057310648,40,60,43,127.27397260273973,medium_risk,611
SYNTH_MEDIUM_RISK_21330,172,180,129436.16956458463,46111,48527.90454817569,75.86650684261218,100.0,40,45,12,269.65497076023394,medium_risk,664
SYNTH_MEDIUM_RISK_89566,683,114,111068.72023588889,18044,21104.136211692126,59.774165113851815,57.54603692292899,20,90,22,234.33766233766235,medium_risk,651
SYNTH_MEDIUM_RISK_40129,331,47,85482.28675787029,17373,21327.970158734013,64.35792575937465,45.639992969947315,60,15,29,599.0689655172414,medium_risk,656
SYNTH_MEDIUM_RISK_12076,706,116,25863.44214252606,3636,4335.818991115607,67.20997115408127,56.955345594668664,60,45,41,46.61538461538461,medium_risk,678
SYNTH_MEDIUM_RISK_25577,222,102,261298.8801785745,26784,26825.252343796335,53.29211225252354,100.0,60,15,45,297.6,medium_risk,740
SYNTH_MEDIUM_RISK_81641,694,62,76691.06478132914,27267,24458.80559795811,73.30036156434079,31.090313401410114,100,60,15,1136.125,medium_risk,781
SYNTH_MEDIUM_RISK_31387,434,124,97881.85139572702,25512,20549.557047342587,59.76568392837565,93.95723688927647,40,0,25,252.59405940594058,medium_risk,676
SYNTH_MEDIUM_RISK_49427,438,182,53539.439051856425,5923,5961.072879145253,64.96215078722888,100.0,60,15,1,37.4873417721519,medium_risk,710
SYNTH_MEDIUM_RISK_34853,600,218,163492.54986593238,36200,37527.311562449664,61.432763286615966,100.0,40,15,23,194.6236559139785,medium_risk,688
SYNTH_MEDIUM_RISK_80977,528,219,115451.7207066795,16064,16737.00588071804,76.40369445699218,100.0,40,30,26,84.10471204188482,medium_risk,769
SYNTH_MEDIUM_RISK_29874,482,194,19262.07758314828,5190,4934.204164829917,69.4607390736992,100.0,20,45,39,30.892857142857142,medium_risk,684
SYNTH_MEDIUM_RISK_91227,349,44,239313.28860827553,47264,59861.47265019744,60.0742935599461,40.523283795556466,60,45,25,1890.56,medium_risk,638
SYNTH_MEDIUM_RISK_39190,503,61,105381.77686341161,21910,19463.258243817574,67.98574987003917,40.91400194510618,40,30,34,644.4117647058823,medium_risk,742
SYNTH_MEDIUM_RISK_79201,489,124,241153.18694087557,33322,24306.233751274485,72.09931103431843,84.26426807301458,100,15,33,340.0204081632653,medium_risk,711
SYNTH_MEDIUM_RISK_58086,141,201,233950.48408702298,49465,54270.5563133571,45.19531097558016,100.0,20,45,33,254.9742268041237,medium_risk,693
SYNTH_MEDIUM_RISK_66831,309,136,275663.9105140197,48272,56231.89157117113,63.558824752429494,100.0,60,45,41,402.26666666666665,medium_risk,784
SYNTH_MEDIUM_RISK_20108,493,194,159785.05769675603,16624,17301.626093619412,69.95600016839738,100.0,20,15,48,99.54491017964072,medium_risk,611
SYNTH_MEDIUM_RISK_59691,563,165,265105.6778122283,29357,32560.546401340755,71.65513428346138,97.49599578014862,60,30,1,217.45925925925926,medium_risk,730
SYNTH_MEDIUM_RISK_64818,307,86,216495.6379891336,30488,26899.93278410622,71.03810708939481,90.73344938806119,80,15,36,435.54285714285714,medium_risk,694
SYNTH_MEDIUM_RISK_43519,552,196,359822.21414681885,46609,51937.48699312504,61.66902456126048,100.0,80,30,29,280.77710843373495,medium_risk,630
SYNTH_MEDIUM_RISK_79336,198,34,160410.47975696358,39935,50834.61234153183,60.31670783803003,54.14037667108343,80,30,15,1663.9583333333333,medium_risk,777
SYNTH_MEDIUM_RISK_78363,331,171,93554.05819354214,39977,38052.03488978307,48.16617253663808,100.0,20,15,20,261.2875816993464,medium_risk,604
SYNTH_MEDIUM_RISK_47790,539,84,180077.3072221731,21901,19219.489317384654,64.42749339436055,52.82550118041077,40,15,6,398.2,medium_risk,715
SYNTH_MEDIUM_RISK_14789,371,157,111099.50873259365,26600,20029.4710306485,64.68708043700752,100.0,80,30,39,194.16058394160584,medium_risk,673
SYNTH_MEDIUM_RISK_39473,623,199,102999.2706080483,37431,40150.15452332208,46.25563384068333,100.0,20,60,20,226.85454545454544,medium_risk,693
SYNTH_MEDIUM_RISK_82618,498,130,327409.1118727575,33920,27843.838794455198,70.88880999668221,86.42417938709009,60,15,42,329.3203883495146,medium_risk,644
SYNTH_MEDIUM_RISK_30405,369,154,41831.50804135861,8837,8648.871925004694,64.81108976041294,100.0,20,30,5,65.94776119402985,medium_risk,700
SYNTH_MEDIUM_RISK_82009,701,203,244713.54496204358,37523,35354.45463229626,54.733949654539174,97.20400938434233,0,15,36,227.4121212121212,medium_risk,638
SYNTH_MEDIUM_RISK_27676,174,201,204761.92251048653,29916,33144.64613820221,66.1013666109263,100.0,20,60,24,155.8125,medium_risk,644
SYNTH_MEDIUM_RISK_93388,109,96,189076.16836887551,35747,39451.372810593544,65.20463277967416,100.0,40,60,3,392.8241758241758,medium_risk,658
SYNTH_MEDIUM_RISK_84642,487,97,205334.8894078504,34053,27142.42086298098,76.2255624327362,66.66200371778817,0,15,11,479.61971830985914,medium_risk,593
SYNTH_MEDIUM_RISK_55463,244,51,124893.33813215216,17025,14304.650658251217,49.36702612900134,66.47753006831698,80,15,38,448.0263157894737,medium_risk,737
SYNTH_MEDIUM_RISK_34067,248,186,161440.36828633066,31609,37690.73691635466,51.36133433985207,100.0,0,45,40,182.71098265895955,medium_risk,709
SYNTH_MEDIUM_RISK_28288,698,77,236572.7781550133,32885,24631.600826911574,69.01019880922645,38.54572178387775,20,0,21,843.2051282051282,medium_risk,674
